country,country_code,super_region,region,sex,age,pop,alcohol_use,drug_use,high_meat,low_exercise,smoking
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,3693503.112,0.255510031,2.245939868,NA,NA,NA
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,412153,141.9904758,4.576157153,1.663422518,66.48807903,109.5618703
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,1883471.75,0.156814883,0.042922628,NA,NA,NA
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,223836,98.96454867,4.509168502,1.621895717,139.4179533,77.35170075
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,968148,103.4942921,16.69524208,1.279622938,40.04514194,326.2845334
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,185324,166.5561693,17.10796059,2.70415112,195.0284466,673.9686709
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,1047031,40.18264008,3.337210728,0.719653872,19.51875747,41.08732101
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,3152485,0.155742737,0.03323737,NA,NA,NA
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,5866996,4.04587372,0.737198661,0.041808471,0.712285146,2.800210859
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,1843372.678,0.138891448,0.048625367,NA,NA,NA
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,3185805,0.272566422,0.030319671,NA,NA,NA
Madagascar,MDG,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,5835635,18.96142494,3.285284401,0.11271643,2.41596972,37.08756703
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,528698,114.8844487,13.970492,0.065563728,33.56028465,257.5562103
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,146587,189.9608644,13.68882513,0.119114463,140.8447977,663.7286395
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,2400444,0.253080816,0.603403578,NA,NA,NA
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,3960662,2.387904897,2.273851715,0.001646629,0.497103474,0.532166132
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,599774,36.50275176,3.186577669,0.036275358,19.68725555,46.08849413
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,2419840,0.404703178,0.543157921,NA,NA,NA
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,4004365,18.77112954,4.552644168,0.005104998,1.137382333,14.88311827
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,1460745.36,0.166286145,0.526875829,NA,NA,NA
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,1492071.64,0.199786314,0.46881496,NA,NA,NA
Malawi,MWI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,201267,102.6062178,3.756229489,0.071656825,113.5347877,144.5519156
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,2440292.238,0.249756909,1.268608958,NA,NA,NA
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,975194,152.8008608,15.75488859,0.41856315,52.39082966,441.6804761
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,228064,253.0168742,22.3482406,0.709458027,195.980235,931.967143
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,3918979,0.252868972,0.618510558,NA,NA,NA
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,6447822,4.212753265,3.751953045,0.003225322,0.716761815,3.018652023
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,1227272,40.5792729,4.611971235,0.055516182,20.5712131,83.42689253
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,327312,101.4635549,5.882290498,0.099475437,131.1910921,223.8527639
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,3939914,0.544612749,0.557739259,NA,NA,NA
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,6097243,29.50995113,5.590146975,0.035629708,1.692791921,29.15997175
Mozambique,MOZ,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,2389399.992,0.22377485,1.413012706,NA,NA,NA
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,394816,222.2678391,18.1332769,0.124897349,27.60690404,203.4327947
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,76096,476.8129904,19.66145355,0.265363042,158.8913845,594.9968938
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,1539292,0.98224973,0.154298584,NA,NA,NA
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,2982264,9.377831884,1.06349089,0.00418263,0.548434218,2.442761797
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,570063,90.14676325,3.404731251,0.077669375,13.91710248,73.50236992
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,862119.4255,1.038556184,0.101455612,NA,NA,NA
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,1531829,1.870654341,0.139022768,NA,NA,NA
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,2706337,45.2905253,3.809396731,0.010259229,1.082655035,13.19421717
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,854263.9957,0.765622553,0.114236013,NA,NA,NA
Rwanda,RWA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,114088,296.2562256,5.205852722,0.165484426,108.786684,264.3702552
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,384978,87.69700071,17.82196778,6.333853526,46.06886068,344.6753137
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,77560,137.3661216,16.33181964,11.88833412,180.4252155,638.053799
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,1525901,0.242307533,0.040184165,NA,NA,NA
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,2395871,6.299043889,0.824659583,0.295755694,1.044242708,4.131123569
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,423287,49.80061203,4.669433474,4.231396451,25.37310356,75.28315182
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,1025285.465,0.22421782,0.062718766,NA,NA,NA
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,1541200,0.384303849,0.036224236,NA,NA,NA
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,2370451,18.50839617,3.442323941,0.542827911,2.020610373,31.77119943
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,1007747.064,0.180464122,0.070196262,NA,NA,NA
Somalia,SOM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,96833,112.9860524,5.31165424,8.172216621,139.135425,214.3136458
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,114739,264.609023,19.43178067,2.520930138,168.8489341,572.2334143
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,525186,81.91469824,5.572482769,0.886181624,25.17904504,66.36241451
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,2934739,10.08674226,1.765030902,0.065952696,1.125451945,3.92000693
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,1637691,0.833780177,0.089574928,NA,NA,NA
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,2945927,38.88909414,4.232026549,0.119498225,1.779727427,25.07468453
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,488574,188.0914206,19.79673398,1.359395537,40.7291489,282.7593591
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,1599814,0.533861748,0.099370709,NA,NA,NA
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,966101.1929,0.554796861,0.20587529,NA,NA,NA
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,937786.48,0.444023317,0.232196862,NA,NA,NA
South Sudan,SSD,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,137321,182.475918,6.286183634,1.576792056,137.9981055,187.1458022
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,2012218,89.08388554,3.500993989,0.413256385,16.497873,42.94284736
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,7375416,0.588908233,0.201566104,NA,NA,NA
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,12306065,8.261678158,1.680256537,0.020590542,0.59347376,1.054439963
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,4702476.436,0.795391952,0.11767803,NA,NA,NA
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,1911540,199.844758,14.03815113,0.595340998,31.10992548,233.4002173
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,477080,399.5031118,13.96017469,1.273415455,161.3331493,558.6283281
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,557176,250.8315258,4.491325308,0.972381531,106.958067,110.1453323
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,7394065,0.996883227,0.191805611,NA,NA,NA
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,12038410,39.42033509,4.146673382,0.053931956,1.207650985,16.84438466
Tanzania,TZA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,4598437.721,0.676992204,0.125737677,NA,NA,NA
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,3735239.023,1.17763766,0.045879642,NA,NA,NA
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,325219,366.6835604,4.012237332,0.982927668,113.34148,163.6067522
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,1024822,330.6731815,14.18134052,0.864196773,37.08437434,229.7003055
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,256260,577.7040031,14.23504436,1.546731255,168.1419904,417.001266
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,5705752,1.205384524,0.073667138,NA,NA,NA
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,8698650,14.36464954,0.932336388,0.026592923,0.504151967,3.459036452
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,1192059,147.2368836,2.78911466,0.552378378,17.19772117,89.35199003
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,5787257,1.990884266,0.065798525,NA,NA,NA
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,8764444,66.65012334,3.334604844,0.071784984,1.509287722,18.01363542
Uganda,UGA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,3663843.573,0.908764469,0.05346231,NA,NA,NA
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,450920,305.54845,23.94781186,2.09655409,86.10114455,500.0938661
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,124577,407.5523,20.83623549,3.522885527,296.986592,1204.889454
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,2282966,0.537961614,0.762702439,NA,NA,NA
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,3733348,8.989821799,3.335377551,0.046772243,1.754040932,2.516403219
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,526887,90.76108108,4.653864744,0.847823503,40.59682833,101.7592731
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,2309847,0.908552556,0.687164493,NA,NA,NA
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,3769950,61.08993548,7.303890743,0.185307511,4.04634593,32.90819877
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,1430206.836,0.276511196,1.219355181,NA,NA,NA
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,1457819.745,0.350763776,1.09663788,NA,NA,NA
Zambia,ZMB,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,162468,235.1876348,5.183387475,1.763439468,223.2258441,411.5032498
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,50-69 years,107010,334.9932143,18.0113173,7.749498764,116.1519438,642.9374684
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,70+ years,19998,412.2380167,14.57981853,12.12642674,381.551031,1429.843437
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,5-14 years,226877,1.091131708,0.296842268,NA,NA,NA
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,15-49 years,627997,19.72636819,8.837007772,0.646360786,3.991668564,13.28896615
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,50-69 years,116388,79.49301507,7.058675692,8.244885976,72.87499029,193.8911271
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,5-14 years,230813,1.870026244,0.278658422,NA,NA,NA
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,15-49 years,638107,94.66485353,17.0283718,0.678996412,6.298227527,53.91290761
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,Under 5,129892.1783,0.143081377,0.965676463,NA,NA,NA
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,Under 5,133215.3935,0.191145637,0.909493247,NA,NA,NA
Botswana,BWA,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,70+ years,29033,157.8647294,6.437909178,14.78576305,374.5033406,558.412727
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,70+ years,33371,188.3702236,10.59131027,4.872459249,308.0671886,530.1993806
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,50-69 years,67489,495.7895726,25.22323921,4.828368401,158.9660998,1340.39307
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,70+ years,20630,464.5317793,19.04101518,5.516887541,444.7852261,2691.239677
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,5-14 years,243932,2.163887621,1.560129022,NA,NA,NA
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,15-49 years,554745,20.52475757,13.25587655,0.165817562,2.037960257,5.455909923
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,50-69 years,108083,108.4348187,12.71190558,3.287405343,63.67630558,174.3788132
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,Under 5,137376.3441,1.3433405,2.233183113,NA,NA,NA
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,5-14 years,247832,3.885040496,1.473505836,NA,NA,NA
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,15-49 years,580545,140.5968564,18.6795558,0.306258016,5.420566958,82.47506339
Lesotho,LSO,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,Under 5,135126.0355,0.935440858,2.386946653,NA,NA,NA
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,50-69 years,98563,210.8968096,11.75827274,5.515402154,97.08478465,303.1701315
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,70+ years,20560,219.8510338,10.84737669,9.993998538,398.0620764,983.0466472
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,5-14 years,280980,1.258945395,0.497969995,NA,NA,NA
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,15-49 years,654357,11.26601928,4.802847252,0.199619217,1.424399943,3.638257476
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,50-69 years,127541,55.14469813,4.857621025,3.753516285,41.70937173,84.15787015
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,Under 5,168036.5915,0.74087402,0.657479041,NA,NA,NA
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,5-14 years,282927,2.412657705,0.468227563,NA,NA,NA
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,15-49 years,624402,63.94686643,10.23040022,0.372823774,3.955099965,19.35692271
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,Under 5,164158.5688,0.491911806,0.703629303,NA,NA,NA
Namibia,NAM,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,70+ years,31259,90.1665946,4.81573079,7.967768033,276.1875046,493.4474826
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,50-69 years,3190618.531,240.7182939,15.96585498,5.898266681,102.6141457,553.4148775
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,70+ years,687168.1719,345.972646,16.49981132,9.740408132,389.4992871,1462.280471
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,5-14 years,4490954.25,2.071794916,1.103442264,NA,NA,NA
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,15-49 years,15050167.13,20.11853067,6.948986265,0.360999866,3.40350598,8.723982319
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,50-69 years,3883424.438,58.68155276,6.255464541,4.165527935,58.87681036,132.7350852
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,70+ years,1271697.375,186.3744459,7.755613478,8.974008961,452.0929419,699.4776428
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,Under 5,2694644.354,0.727317956,1.571581561,NA,NA,NA
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,5-14 years,4720824.5,3.125673175,1.024040375,NA,NA,NA
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,15-49 years,15102399.88,85.38012044,9.802460409,0.335654659,3.452746023,28.96643127
South Africa,ZAF,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,Under 5,2631869.748,0.495290396,1.677960609,NA,NA,NA
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,50-69 years,46351,400.9549972,27.99374342,10.97675995,192.8177546,771.3950239
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,70+ years,11112,434.5584661,21.84844052,15.37356002,536.1392163,1724.444516
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,5-14 years,152718,1.719284592,1.305523347,NA,NA,NA
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,15-49 years,334442,16.90481731,11.30390083,0.516247656,4.325248301,7.11456014
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,Under 5,88525.77126,0.905882826,1.430434168,NA,NA,NA
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,5-14 years,154637,2.967458931,1.230665839,NA,NA,NA
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,male,15-49 years,336973,101.5969669,19.70758458,0.707900881,7.750566147,35.33402633
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,Under 5,86516.62647,0.752014194,1.535300726,NA,NA,NA
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,50-69 years,61617,79.30851425,9.895210678,8.944284491,109.0897829,166.4113603
Swaziland,SWZ,Sub-Saharan Africa,Southern Sub-Saharan Africa,female,70+ years,15728,123.5867501,8.116605022,15.44469997,532.9126492,740.3847761
